REG_HOLD_RISK,FM_UNMET_NEED,CURRENT_BALANCE,LAST_GPA,PREV_GPA,WI_GRADE_COUNT,DFW_GRADE_COUNT,FIRST_GENERATION_RISK,HIGH_SCHOOL_GPA
0,,0,1.5,2.113333333,1,15,0,''
0,1223.2,0,4,3.665,0,0,0,'2.87'
0,,50,,,0,1,1,''
1,13996,1739.2,3.87625,3.4975,4,11,0,''
0,,0,3.33,4,0,0,1,''
0,,0,0,3.335,2,0,0,''
0,,0,4,3.905714286,0,3,1,'3.3'
0,,0,4,4,0,0,0,''
0,,105,4,4,1,0,0,''
0,2067,-1659.2,3.67,3.835,8,7,1,'3.90'
0,,0,4,3.33,0,0,0,'2.45'
0,,0,4,4,0,0,1,''
0,,0,4,,0,0,0,'3.51'
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,1,3,1,''
0,,0,3.665,4,0,0,0,''
0,,591.66,4,4,0,0,1,''
0,,0,3.67,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,42.2,0,3.223333333,6,6,0,''
1,,492,0,3.835,1,1,1,''
0,,0,4,4,0,0,0,''
0,,0,,,0,0,0,''
1,,2745,0,0,2,8,0,''
0,13205,815.6,3.5,3.5,1,2,0,''
0,-2593.4,21,3.576363636,2.273636364,1,1,1,''
0,,0,0,0,0,0,0,'2.76'
0,,0,0,4,1,2,0,''
0,,0,3.67,3.5,5,4,1,'3.0'
0,,0,4,4,2,0,0,''
0,,0,4,3.808571429,1,2,0,''
0,,60,4,4,1,1,0,''
0,,0,3.853333333,3.89,0,0,0,''
0,,0,3,2.9175,1,2,1,''
0,,0,4,4,0,0,0,''
0,,0,3.67,4,0,0,0,''
1,,295,0.5,,1,11,1,''
0,,0,4,4,0,0,0,'2.73'
0,,313.53,4,3,7,16,1,'1.91'
0,,0,4,4,0,1,0,'3.51'
0,,0,4,4,0,0,1,'3.77'
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,12,4,3.835,0,0,1,''
0,,0,,,0,0,0,''
0,,0,3.78,3.835,0,0,0,'3.15'
0,,0,4,4,0,0,1,'2.64'
0,2168,0,0,4,0,0,0,'3.40'
0,,0,,,0,0,0,'3.98'
0,,0,3.67,3.67,0,0,0,'3.56'
0,,0,0,3.446666667,1,0,0,''
0,,0,3.33,0,3,7,1,''
0,8784,0,4,4,0,0,0,''
0,0,1159,4,4,0,0,0,'3.5'
0,,0,4,4,0,0,1,''
0,,0,2,2.67,0,4,0,''
0,,0,4,4,0,13,1,'3.34'
0,,480,2.5,1.665,1,10,0,''
0,0,444,0,,0,0,1,''
0,0,0,4,4,0,0,0,''
0,0,0,3.78,3.33,0,0,0,'2.729'
0,,0,4,3.428571429,0,0,0,'3.2'
0,,0,4,4,0,0,1,''
0,,0,2,,0,0,0,'3.96'
0,4380.5,0,2.951428571,3.573636364,3,6,0,''
0,,0,4,2.75,0,0,0,''
0,,1136,0,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,3.288571429,0,0,0,''
0,,0,3,1.4,0,3,0,''
0,,60,3.67,3.08,1,2,0,'3.27'
0,,253.5,4,4,5,5,0,'0.00'
1,14767,1427,3.868,3.5,2,1,0,'1.38'
0,,0,4,3.67,0,0,0,''
0,,0,0,0,14,20,0,''
0,,0,3.33,1.835,0,1,0,''
0,,0,4,4,0,0,0,''
0,1434,0,4,4,0,0,0,''
0,,180,4,4,0,0,0,'2.84'
0,,0,4,4,0,0,0,''
0,,1,2.946666667,2.33,4,7,0,''
0,4286,419.66,4,4,0,0,0,''
0,,0,4,4,1,0,0,''
0,,0,4,4,0,0,0,''
0,,-175,3.67,4,0,0,0,'2.80'
0,,0,1,3.67,14,30,0,'3.18'
0,3356,831,4,4,1,0,0,'0.00'
0,,0,4,4,0,0,0,'0.00'
0,,0,2,4,5,8,0,'3.48'
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,0,3.75,2,3,0,''
0,1268,0,0.67,2,1,13,0,''
0,,0,4,4,2,0,0,''
1,,510.6,0,2.5,4,15,0,'2.43'
0,,0,3.555555556,3.67,0,0,0,'3.00'
0,,0,0,3,0,0,1,''
0,,0,1.091818182,0.296666667,2,9,1,''
0,,706,4,4,0,1,0,'2.87'
0,,0,0,0,13,15,0,''
0,,0,4,4,0,0,0,''
0,11493,0,3,3.384285714,0,3,1,'2.82'
0,9837,0,3.89,3.901,0,0,1,'0'
0,,1,4,4,0,0,1,''
0,,0,4,4,0,0,0,''
0,18188.3,301,4,3.776666667,0,1,1,''
0,,0,4,4,0,0,0,''
0,4824,0,2.666666667,4,1,9,1,''
0,,0,4,4,0,0,0,''
0,,0,0,3.666666667,1,1,0,''
0,,2621,3.762857143,2.835,1,1,1,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,2.5,3.335,7,11,0,''
0,,0,4,3,1,1,1,''
0,,0,,,0,0,1,'3.62'
0,,0,0,0,3,7,0,''
0,,0,4,4,0,0,0,''
0,,0,3.665,2,3,5,0,''
0,,0,4,4,0,0,0,''
0,0,0,0,3.67,0,0,0,''
0,,0,,,0,0,0,''
1,,2185,3.67,3.67,0,16,1,''
0,,0,4,4,0,0,1,'3.38'
0,,0,4,4,0,0,0,''
1,0,746.5,4,3.335,2,1,0,''
0,,488,0,4,0,0,0,''
0,9760,0,3.835,4,0,0,1,'3.7'
0,,0,4,4,0,0,0,''
0,,0,3.333333333,1.835,2,10,0,''
0,,0,0,3,4,21,1,''
0,,0,2.89,4,0,0,0,'3.79'
0,,2154,0,4,2,0,0,''
0,,0,2.4,1.470833333,0,9,0,''
0,,0,4,4,0,0,0,'3.96'
0,,0,3.853333333,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,3.67,3.67,0,0,0,''
0,0,0,0,2.33,2,0,0,''
0,,0,4,4,0,1,1,''
0,,0,3.76,4,2,2,0,''
0,1489,0,3.5,1,0,3,0,''
1,10779,1648,2.33,2,1,3,0,'2.30'
0,7811,0,4,,0,0,0,''
0,,14.6,3.835,3.736,0,0,0,''
1,14935,3326,0,3,1,2,0,''
0,5654,0,4,0,1,13,0,'3.05'
0,-10336,631,4,4,0,0,0,''
0,-1000,0,4,4,0,7,1,''
0,,0,4,4,0,0,0,''
0,,0,,,0,0,0,'2.85'
1,,361,4,4,0,0,0,''
0,,0,3,3,0,0,0,''
0,,0,3.776666667,3.78,0,0,0,''
1,,1935.2,2.5,3.335,5,11,0,''
0,,0,4,4,1,7,0,'0.00'
0,9855,0,3.67,3.868,3,9,0,'3.15'
0,,0,4,4,0,0,0,''
0,6505,0,4,4,0,0,0,''
0,,0,0,4,0,0,1,'3.63'
0,,0,0,4,0,0,1,''
0,,0,0,3.617142857,9,16,0,''
0,,0,0,4,1,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,1,0,'3.5'
0,,0,0,0,0,1,0,''
0,,0,4,3,7,10,1,''
0,,0,3.67,3,0,0,0,'0.00'
0,,0,3.67,0,4,4,1,''
0,,0,,,0,0,0,'2.89'
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
1,,458.71,4,2,2,21,0,''
0,,0,3.67,0,6,6,0,'3.46'
0,,0,4,4,0,0,0,'3.60'
0,,0,3.67,3.67,2,2,0,''
0,,12,2.33,3.33,10,11,1,''
0,,0,4,4,0,0,0,'0.00'
0,,0,4,4,0,0,0,''
0,,180,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,281,4,4,0,0,0,''
0,,0,0,4,1,0,0,''
0,,0,4,3.835,0,0,0,''
0,2112,0,0,2.33,4,7,1,''
0,,0,4,4,0,0,0,''
0,,0,4,4,1,0,0,''
0,9666,0,3.67,4,1,0,0,'3.5'
0,,0,2.165,1.11,3,12,1,''
0,2916,0,4,4,0,0,1,'2.75'
0,,0,0,,1,1,0,''
0,,0,4,4,0,0,1,''
0,,0,0,3,0,1,0,''
0,7158.58,0,4,4,0,2,1,''
1,,615,0,1.67,10,15,1,'2.57'
0,,0,3.67,3.33,2,2,0,''
0,,353.5,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,0,0,7,1,0,''
0,,0,3.67,4,0,7,0,''
0,,0,2.665,4,2,7,0,''
1,9341,4012,3.5,3.556666667,4,0,1,''
0,,0,4,4,0,0,0,''
0,4721,0,3.2,4,2,2,0,''
0,,0,0,0,0,0,0,''
0,,0,4,4,0,0,0,''
0,6539,770,3.335,3,8,5,0,''
0,,0,4,3.666666667,1,6,0,''
0,2195,0,4,4,0,0,0,''
0,0,0,4,4,0,0,0,'2.68'
0,,50,,,0,0,1,''
0,,0,0,4,0,0,0,''
0,-5300,0,,,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,,,0,0,0,''
0,,163,0,0,2,0,0,'3.00'
0,,0,4,0,1,1,0,''
0,,0,4,4,0,0,0,'3.67'
0,,0,1.67,3.33,1,3,0,''
0,,0,3.33,0,2,0,0,'2.5'
1,,242.5,0,1.333333333,1,26,1,'2.74'
0,,0,3.1675,4,0,0,1,'1.929'
1,,0,4,4,4,7,1,'3.02'
0,13996,0,4,3.898461538,0,0,0,'2.04'
0,,0,3,3.74875,0,0,0,''
0,13743,0,,,0,0,1,''
0,,0,0.8,2.665,7,20,0,''
0,,0,4,4,0,0,0,''
0,31110,0,3.628888889,3.842352941,9,12,0,''
0,,0,,,0,0,0,''
0,0,0,4,4,0,0,0,''
0,,919.5,4,3.335,0,0,0,''
0,,0,4,3.732,0,0,0,''
1,,3677,4,4,4,1,1,''
0,9411,-791,2.67,2.67,1,0,1,'2.21'
0,,13.65,4,3.33,0,0,0,''
0,2458,0,0,0,1,1,0,''
0,,0,4,4,0,0,0,''
0,,0,4,0,5,9,0,''
0,,0,4,4,0,0,1,''
0,,0,3.5,4,0,0,0,''
0,,0,3.443333333,3.776666667,0,6,0,''
0,1869,0,4,,0,0,0,''
0,,0,4,4,0,0,0,''
1,9073,620,0,1.5,1,12,1,'4.0'
0,,0,4,4,0,0,0,''
0,,0,1.78,1.666666667,0,8,0,''
0,3554,0,0,0,2,2,0,'2.94'
0,,0,4,4,0,0,0,''
0,,0,0,0,9,14,1,''
0,,0,3.617142857,3.6,1,0,0,''
0,,386.5,0,0,0,0,1,''
0,,0,4,1.15,0,3,1,'3.46'
0,,0,4,4,3,2,0,''
0,,484.66,4,0,0,0,0,''
0,-281,386,0,4,0,0,0,''
0,,0,4,4,0,0,0,''
1,,1955.2,0,0,4,4,0,'3.76'
0,,0,4,4,0,0,0,''
0,15169,136.5,3.868,2.665,0,2,0,''
1,,863,3.33,,0,0,1,''
0,,0,3.666666667,3.223333333,4,19,1,'3.17'
1,,1003,1,4,2,9,0,''
0,0,0,4,4,0,0,0,''
0,,419.66,4,3.835,0,0,0,'3.62'
0,,0,0,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,2,3,1,5,1,'2.37'
1,,607,4,4,1,0,0,''
0,,0,4,0,0,0,0,''
1,7482.9,2324.2,3.466,3.221111111,1,0,1,''
0,,180,4,4,0,0,0,''
0,,0,1,4,2,11,0,''
0,,0,4,4,0,0,0,'3.36'
0,,0,4,0,1,0,0,''
0,,0,2.67,3.165,10,28,0,''
0,,0,4,4,2,0,0,''
0,,0,4,4,0,0,0,''
0,2091,312.66,3.33,3.835,0,0,0,'3.50'
0,,0,,,0,0,0,''
0,,0,3.33,3.335,4,0,0,''
0,,0,3.666666667,4,0,0,0,'3.68'
0,18103,1108,4,3.776666667,2,5,1,''
0,,0,4,4,0,0,1,''
1,0,1635,4,4,0,0,0,'4.00'
0,1832,0,4,0,10,15,1,''
0,20228.2,0,4,4,0,0,1,''
0,,0,4,4,0,0,0,''
0,,21,0,0,0,0,0,'3.81'
0,,0,0,4,0,3,1,'2.47'
0,19075,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,22423,0,4,4,0,0,0,''
0,,0,4,3.67,0,0,0,''
0,,0,4,4,0,0,1,'3.0'
0,,0,4,4,0,0,0,''
0,,0,,,0,0,0,'3.61'
0,,0,4,4,0,0,0,''
0,0.3,0,0,3.33,1,0,1,''
0,,0,4,3.866,3,7,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,7523,0,4,4,0,0,0,''
0,-913,0,4,4,1,1,0,'3.84'
0,,0,3.67,3.598,0,0,0,'2.58'
1,2177,1904.8,0,,0,3,1,'2.06'
1,,0,3.736,4,0,0,1,'3.46'
0,,10,3.802,3,2,3,0,'3.76'
0,,0,3.799,3.868,2,0,0,''
1,,200,4,4,0,0,0,'3.38'
0,3662,0,3.534,3.802,1,3,0,''
0,,0,0,0,0,0,0,''
0,,0,3.553333333,4,0,0,0,'3.35'
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,2,0,0,''
0,,0,3.446666667,2.6925,0,5,1,''
0,,155,3.165,3.335,3,3,0,''
0,3613,0,,,0,0,1,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,,,0,0,0,'3.5'
0,,0,,,0,0,0,''
0,,0,4,4,1,0,0,''
0,,2346,4,4,0,0,0,''
1,,6822,4,,0,0,0,''
0,,0,0,4,5,6,0,''
0,,17.5,2.11,2.443333333,0,1,0,'3.28'
0,,0,4,4,1,0,0,''
0,0,0,0,3.963333333,0,0,0,''
0,,0,4,0,5,3,0,''
1,,1875,4,4,0,0,0,''
1,0,0,0,,1,0,0,'3.0'
0,,0,4,3.44,0,1,0,''
0,7794,0,0,4,0,2,1,''
0,,0,3,4,12,10,1,''
0,,0,4,3.89,0,4,0,''
0,,0,3.67,3.5,0,0,0,'3.13'
0,,0,4,4,0,0,0,''
0,,0,0,0,18,37,0,''
0,,0,4,2.666666667,3,6,0,''
0,,0,4,4,0,0,0,''
0,0,433.86,4,0,0,0,0,''
0,,0,4,4,1,1,0,''
0,,0,2.140833333,4,3,14,1,'2.76'
0,0,0,4,4,0,0,0,''
0,,0,0,0,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,399,0,4,0,0,1,''
0,,0,4,1.335,8,18,0,''
0,,545,4,2.67,1,1,0,''
0,,0,3.33,3.666666667,4,4,0,''
1,,2821,3,4,3,4,0,'3.22'
0,,0,2.57,3.43,0,0,0,''
0,,0,0,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,3,1,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,3.835,3.835,0,9,0,''
0,,253.5,4,4,0,0,0,''
0,,0,0,0,3,5,0,''
1,,1146.6,0,0,2,2,0,''
0,,0,0,0,6,9,0,''
0,,0,3.79375,3.87625,4,5,0,''
0,,155,0,4,1,0,0,''
0,,0,3.67,3.67,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,0,2,1,0,''
0,,70,4,3.736,0,0,0,''
0,,0,3.67,4,0,0,0,''
0,,0,4,4,1,0,0,'3.82'
1,,795,4,3,4,2,1,'3.5'
0,,0,3.835,4,0,1,1,''
0,,0,4,3.9175,0,0,0,'2.110'
0,,0,1.789090909,0.67,0,4,1,'2.7'
0,,0,3.076923077,2.667692308,1,7,1,''
0,,94,0,3.33,3,1,0,'3.39'
0,,0,0,3.667142857,2,0,0,'2.8'
1,,410,3.963333333,3.816666667,0,0,1,''
0,,0,4,4,0,0,0,''
0,,0,3.692307692,3.384615385,0,2,1,'2.80'
0,0,0,3.335,3.5,0,5,0,'2.81'
0,,0,0,3.665,2,2,0,'3.10'
0,1952,449,0,,1,0,0,''
0,,0,0,,0,5,0,'3.6'
0,,0,0,0,3,3,1,'3.5'
0,,0,3,2.666,1,6,0,'2.96'
0,,0,4,3.67,0,0,0,'3.90'
0,,797,4,4,0,16,0,''
0,7229,0,4,3.776666667,0,4,0,'3.16'
0,,0,3.555,2.78,2,2,1,''
1,8103,1703.95,4,4,0,0,1,'2.24'
1,2116,4677.8,0,3.5,1,4,0,''
0,,0,3.33,4,1,0,0,'3.1'
1,,1551,0,0,1,0,0,'2.90'
1,,863.6,0,3.67,0,6,0,'2.57'
0,,1,4,4,0,0,0,''
0,3690,0,3.335,3.665,0,0,0,'3.50'
0,,948.26,3.443333333,3.776666667,0,5,0,''
0,11536,0,3.446666667,4,0,0,1,'3.8'
0,,0,3.67,1,0,1,0,''
0,10437,0,2.5,2.996666667,2,3,0,''
0,,0,0,3.67,5,5,0,''
0,,0,4,4,0,0,0,''
0,,0,3.666666667,4,0,1,1,''
0,,0,4,4,2,0,0,''
1,0,1076,0,4,1,0,0,''
0,,0,4,4,0,0,0,''
0,10691,0,0,4,0,1,0,'2.15'
0,,0,4,4,0,0,1,''
0,,0,4,4,0,0,0,''
0,2366,0,4,4,0,0,0,''
0,,36.5,4,4,9,22,0,''
0,,0,0,4,0,0,0,''
0,,0,4,0,3,4,1,'2.10'
0,,0,0,4,1,0,1,''
0,,33.58,0,4,0,0,0,''
0,2446,0,2,1,1,14,0,'2.05'
0,,0,3.67,0,5,0,1,''
0,,0,0,4,3,0,0,''
0,,0,4,4,0,6,1,''
0,,1319.25,4,4,1,3,0,''
0,1806,0,4,4,11,15,0,'3.33'
0,0,0,4,,0,0,0,''
0,0,0,4,,0,0,0,'4.0'
0,,0,4,4,0,0,1,'3.8'
0,,0,4,4,1,1,0,''
1,,1288,0,0,15,22,0,''
0,,0,3.33,0,0,0,1,''
0,,0,3.89,3.89,0,0,0,''
0,,0,4,3,3,0,1,'3.38'
0,,0,4,4,0,0,0,''
0,,0,0,1.5,2,7,0,''
1,6809.8,3338.29,0,0.5,2,18,0,''
0,,0,3.33,3.776666667,0,0,0,''
0,,0,4,4,0,0,0,''
0,0,0,4,3.835,0,0,1,'3.17'
0,,120,4,4,2,0,0,''
0,,0,4,4,0,0,0,''
0,,0,3.67,4,0,0,0,''
0,,0,3.67,4,0,0,0,'3.40'
0,,0,3.78,,0,0,0,''
0,0,0,0,3.67,2,1,0,''
0,4286,0,4,4,0,0,1,''
0,,0,4,0,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,0,4,1,0,0,''
0,7203,0,3.896923077,4,1,6,0,''
1,0,428,2.67,3.33,0,4,0,''
0,,0,4,4,0,0,0,''
0,,278.86,4,4,3,1,0,''
0,,0,4,4,0,0,0,''
0,,0,,,0,0,0,''
0,,0,4,4,0,0,0,'2.84'
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,2.665,3.556666667,0,4,1,''
0,,0,4,4,0,0,0,''
0,0,0,4,3.33,0,0,0,''
0,4204,118.2,4,4,1,1,1,''
0,6062,250.45,0,3,3,0,0,''
0,,0,4,4,0,0,0,''
0,,0,0,4,0,0,0,'3.2'
0,,0,3.556666667,3,0,1,1,''
0,17919,161,3.905714286,4,0,0,1,'2.40'
0,,0,4,3.9175,0,13,0,'2.5'
0,,0,4,4,0,0,0,'3.7'
0,,50,,,0,8,1,''
1,,0,0,0,1,12,0,'3.75'
0,,0,0,2.936,3,3,0,''
0,,35.8,3.667777778,3.963333333,0,0,0,''
1,15636,1795.2,3.67,4,0,9,0,'3.2'
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,'3.60'
0,,0,4,4,2,0,0,''
0,,0,3.67,3.702222222,0,0,0,''
0,2105,0,2.835,3,2,5,0,''
0,,0,3,2.33,0,1,0,'3.48'
0,,0,0,1.67,0,13,0,''
0,0,0,0,1.5,5,14,0,'3.85'
0,,0,3.835,2.5,0,0,1,''
0,3571,0,3.923076923,3.822307692,0,0,1,'2.55'
0,,0,4,3.89,0,0,1,'3.61'
0,,0,4,4,0,0,0,''
0,1892,0,4,,1,1,0,'3.5'
0,,0,1,1,4,15,0,''
0,,0,4,4,4,4,1,''
0,,611.33,3.934,0,1,0,0,''
0,,0,3.835,4,0,0,1,''
0,,0,4,4,0,0,0,''
1,,467.8,,,0,0,0,'2.22'
0,11826,2422.33,4,3.331111111,2,0,0,'3.19'
0,,0,4,3.33,0,1,0,''
0,,0,4,3.66,2,1,0,''
0,,0,3.67,2.332857143,0,4,0,''
0,,0,4,3.67,3,5,1,'3.90'
0,,0,4,4,0,0,1,''
1,8977,1020,4,4,3,5,1,''
0,,100,1.11,0,8,19,0,''
0,,0,4,4,0,0,0,'2.9'
0,,0,4,4,0,0,0,''
1,9775,2644,0,3.67,1,0,1,'3.30'
0,,0,,,0,0,0,''
0,,0,4,4,8,9,0,'3.27'
0,,0,4,3.33,0,3,0,'2.67'
0,,0,4,3.853333333,0,0,1,'3.05'
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,1556,4,4,2,3,0,''
0,,0,4,4,0,0,0,'3.1'
0,,0,4,4,0,0,1,''
0,16257,0,3.468,3.4175,0,0,1,'2.654'
0,,0,4,4,0,0,0,''
0,,0,0,3.67,5,1,0,''
0,,0,4,3.88,0,0,1,'3.46'
0,1170,705,4,4,0,0,1,''
0,,0,4,3.335,0,0,1,'2.74'
0,,0,2.67,2.5425,0,1,1,''
0,12079,0,4,0,0,0,1,'2.9'
0,,50,,,0,0,1,'3.0'
0,,917.6,3,2.335,6,11,0,'2.28'
0,,0,4,4,0,0,0,''
0,,0,3.67,3.55,1,1,0,'2.79'
1,,0,0,1.335,1,5,1,'3.2'
0,,0,2,,0,0,1,'3.18'
0,,0,4,4,0,1,0,''
0,,0,0,4,9,13,0,''
1,,1895,0,4,4,4,0,'3.21'
0,,0,0,4,5,5,0,''
0,,0,4,4,2,4,0,''
0,,0,4,4,1,1,0,''
0,,0,0,4,1,0,0,''
0,,0,4,,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,1,0,1,''
0,,0,4,3.33,1,0,0,''
0,,0,4,4,0,0,0,''
0,,0,0,4,8,4,0,''
0,,0,3.665,4,0,1,1,''
0,0,0,4,0,1,2,0,''
0,,0,4,4,0,0,0,''
0,,0,4,3.67,0,0,1,''
0,,0,4,3.85,0,0,0,''
0,,0,,,0,0,0,''
0,0,0,3.835,0,0,0,0,''
0,16730,0,3.33,3.835,2,3,0,'3.28'
0,,0,4,4,1,1,0,''
0,,0,,,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,3.415,3.87625,0,0,0,''
0,,0,0,3.333333333,6,6,0,''
0,13312,0,4,4,0,0,1,''
0,0,30,4,3.896923077,0,0,0,''
0,,0,4,4,2,5,1,'2.50'
0,,0,4,4,0,0,0,''
0,,0,0,4,0,0,0,'2.71'
0,,0,0,3.67,1,0,0,''
0,,0,3.89,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,0,0,4,4,0,3,0,'2.2'
0,1776,0,0,3.524285714,2,1,1,''
0,10039,0,0,3,0,0,0,'3.2'
0,,3.5,4,3.67,1,1,0,''
0,,0,4,4,0,0,1,'2.5'
0,4478,685.83,2,2.309285714,4,15,0,'3.53'
0,,0,3.666666667,3,5,20,0,'2.27'
0,,0,4,3.78,0,7,0,'3.35'
0,740,0,3.5,0,1,1,0,'2.43'
0,0,914,4,4,0,3,0,'2.47'
0,3862,0,3.4,3.665,3,11,1,'3.93'
0,,0,3.333333333,2.165,0,2,1,''
0,,0,4,4,0,0,0,''
0,,419.66,4,4,0,0,0,''
0,,0,2.67,4,0,0,0,''
0,,0,0,4,1,1,0,''
0,,0,4,3.665,0,0,0,''
0,,0,4,4,0,0,1,''
0,6402,0,3.9175,,0,5,1,''
0,1141,0,4,0,0,0,1,''
0,7004,0,4,4,0,0,0,''
0,,120,3.67,3.67,1,8,0,''
0,,0,3.22,3.22,0,7,0,''
0,-656,0,0,2.67,7,9,0,''
0,,0,4,4,0,0,0,'3.53'
0,,0,3,3.33,2,3,0,''
0,,0,4,4,0,0,0,''
1,,3231.92,0,0,9,18,0,'2.87'
0,,0,4,4,0,0,0,'3.0'
0,,0,3,3.5,3,1,0,'3.7'
0,,0,4,4,0,0,0,''
0,,0,3,4,3,7,0,'3.16'
0,,0,,,0,0,0,'3.0'
0,8728,0,1.665,2.666666667,0,3,0,'1.02'
1,,0,0,1.446666667,2,12,1,'2.0'
0,,0,,,0,0,1,'3.35'
0,,0,4,4,0,0,0,''
0,,0,3.78,3.67,0,0,1,''
0,,0,4,4,4,5,0,''
0,3108,0,3.666666667,4,0,0,0,'3.0'
0,,0,4,4,0,0,0,'3.4'
0,9614,0,0,4,0,0,0,'3.6'
0,727,0,4,0,0,0,0,'2.0'
0,11355,0,3.67,2.335,2,8,1,'2.0'
0,,0,3.085,0,0,0,1,'2.55'
0,12116,0,0,2.67,5,10,1,'1.74'
1,,0,0,,4,4,1,'3.12'
0,,0,4,4,0,0,0,'3.93'
0,,0,1.89,3.33,6,29,0,'2.89'
0,19916,454.66,4,4,0,0,1,''
0,0,0,4,3.736,0,0,1,'3.15'
0,,0,2,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,20782,428.66,4,4,0,0,1,''
1,,1153.2,0,3.446666667,4,7,0,'3.92'
1,,10573.65,3.67,2,0,1,1,''
0,,0,4,4,1,0,1,''
1,,797.1,1.835,3.5,4,4,0,'2.33'
0,,0,4,4,0,0,0,'3.03'
0,,0,0,4,2,1,0,''
0,6556,0,4,4,1,0,1,''
0,,0,0,4,0,0,0,''
0,,0,4,4,0,0,1,''
0,,0,4,2.09,0,4,0,''
0,,180,0,0,1,0,1,''
0,,0,3.5,2.835,0,2,0,''
0,,24,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,3.835,4,0,0,1,''
0,,160,4,3.67,0,0,0,''
0,,90,3.901,3.901,0,0,0,''
0,,0,3.67,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,281,4,4,0,0,0,''
0,,0,4,3.17,1,5,0,''
0,,0,2.443333333,4,1,14,0,''
1,1341,607,4,4,3,1,0,'2.81'
0,9987,341,0,4,6,3,0,''
0,,0,1,0,0,10,0,'2.73'
0,0,100,,,0,3,1,''
0,,0,4,4,0,0,0,''
0,,0,4,3,1,1,0,''
0,,5.7,3.556666667,3,0,0,1,''
0,,0,3,0,1,1,0,'2.5'
0,,0,3.67,3,3,3,1,''
0,,0,4,3.835,1,0,0,''
0,,0,4,4,1,1,0,''
0,0,0,3.553333333,3.88,1,1,1,''
0,,0,,,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,1,1,0,''
1,,0,4,4,0,6,1,''
0,5964,0,0.297777778,2.886666667,0,7,1,'1.52'
0,,0,3.666666667,3.666666667,8,20,0,'2.00'
0,,0,3,4,3,19,1,''
0,,0,4,4,0,0,0,''
0,,0,4,4,1,0,0,''
0,,0,0.665,3.238571429,0,10,0,''
0,,0,3.224444444,4,0,6,0,''
0,,0,4,4,0,0,1,''
0,,0,4,4,0,0,1,''
0,,0,4,3.835,0,0,0,''
0,,0,1.776666667,1.336666667,2,3,0,''
0,,0,4,0,0,0,0,''
0,,28.35,,,0,0,0,''
0,,1182,3.33,3.5,0,2,0,'2.56'
0,,0,3.335,4,0,11,0,''
0,,0,0,4,0,0,1,''
0,,0,3.67,4,0,2,1,''
0,6624,1,4,2.776666667,4,20,0,''
0,,0,4,2,3,4,1,''
1,,1202,2.335,3.33,4,24,0,''
0,6093,325.53,2.33,1.835,9,12,0,''
0,,0,4,4,0,0,0,''
0,,434.73,4,4,0,0,1,''
0,,0,3,2.67,3,4,0,''
0,,0,,,0,0,1,''
0,,0,4,3.926666667,0,0,0,''
0,,0,0,4,1,2,0,''
0,685,0,3.33,0,7,3,0,''
0,,0,3.67,2.665,0,2,1,''
1,,1296.6,1.67,1.67,17,20,1,''
0,,0,0,4,0,0,0,''
0,,0,4,4,1,1,0,''
